track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists,artist_spotify,track_spotify,lastfm_url,listeners,playcount,tags
4JiycOCsw0yKXJ2qhovmoB,I Love You So Much! Aka This Isn't An Outro,PLEASEBENiCE,1i8ypSZJnmvaoiFVknT9by,PLEASEBENiCE,1i8ypSZJnmvaoiFVknT9by,False,I Love You So Much!,4EfLOIGZJe601TxqcvCpGM,2020-10-06,0,2020,hip-hop,2,221,,I Love You So Much!,album,11,2020-10-06,The PLEASEBENiCE Playground,PLEASEBENiCE,PLEASEBENiCE,I Love You So Much! Aka This Isn't An Outro,https://www.last.fm/music/PLEASEBENiCE/_/I+Love+You+So+Much%21+Aka+This+Isn%27t+An+Outro,3.0,5.0,
0S0FHzpMPdLrX9HSFqXEOu,Chase A Bag,Pce Bj,3wmoKkGmeMC76IFr4pR3B0,"Pce Bj, Brayzee Mia","3wmoKkGmeMC76IFr4pR3B0, 6Qdmf58gkXsf9Dep0dFzRB",True,Paper Chasin,3QtXXt7HGEEe6zfSelm65o,2020-12-12,0,2020,hip-hop,21,2914,,Paper Chasin,album,9,2020-12-12,Paper Chasin Ent,Pce Bj,Pce Bj,Chase A Bag,https://www.last.fm/music/Pce+Bj/_/Chase+A+Bag,1.0,1.0,
1bxEBFQPIESIUfCBVrPL6H,Sunshine (Preciate Preciate),Doobyis,2WfB0Bk820fqLRukx9WIBU,Doobyis,2WfB0Bk820fqLRukx9WIBU,False,Sunshine (Preciate Preciate),5xKSWZDXMds1r17IpYqD1d,2020-05-28,0,2020,hip-hop,0,72,,Sunshine (Preciate Preciate),single,1,2020-05-28,Doobyis,Doobyis,,,,,,
5MWYWF59DqJv45c8JisWX5,Bessa ois nix - Instrumental,Def ILL,1WtrEhaOHCuiCiT0moFRH6,Def ILL,1WtrEhaOHCuiCiT0moFRH6,False,Lobotomentals (Instrumental),7vEpMuz2RPQinyND407au5,2020-07-17,0,2020,hip-hop,11,2377,,Lobotomentals (Instrumental),album,20,2020-07-17,Duzz Down San,Def ILL,Def ILL,Bessa ois nix - Instrumental,https://www.last.fm/music/Def+Ill/_/Bessa+ois+nix+-+Instrumental,3.0,29.0,
0FtdaMpRoy7CyqA7xPN9N6,Silva Surfa's in Town,Ramson Badbonez,3GXR87K6u3BrzBfdsEf2cR,Ramson Badbonez,3GXR87K6u3BrzBfdsEf2cR,False,Sliva Surfa,2jUy0bMuZy8EgmXAtkU1B9,2020-01-25,0,2020,hip-hop,34,17764,,Sliva Surfa,album,10,2020-01-25,1592598 Records DK,Ramson Badbonez,Ramson Badbonez,Silva Surfa's in Town,https://www.last.fm/music/Ramson+Badbonez/_/Silva+Surfa%27s+in+Town,153.0,343.0,
0AzF7RQjEzgsWappoz3rXd,UNEYESE,B3nchMarQ,5fotR4yzzV3sInrpEtv0si,B3nchMarQ,5fotR4yzzV3sInrpEtv0si,False,OYA GET DOWN 5,4dOH6hUIHzExaFAG3l4tmu,2020-11-24,0,2020,hip-hop,28,37304,,OYA GET DOWN 5,compilation,20,2020-11-24,Afrobreakers,Various Artists,,,,,,
5P0mYK6nJCADAsK9BWjZAL,Climb the Wall 2.1 - Fixx House Edit,Tori Fixx,0jQ1biB9sIpp8F8FMVQ0Rv,Tori Fixx,0jQ1biB9sIpp8F8FMVQ0Rv,False,Climb the Wall 2.1,1DJaCCnur4O4Z8AywjJi7D,2020-10-02,0,2020,hip-hop,0,283,,Climb the Wall 2.1,single,4,2020-10-02,Supa Qween Records,Tori Fixx,,,,,,
3krOvfu5WEHHY8M6sS9CIE,Wuzi,Kid Jallow,39xugmzlLF6xuZkPkoGayq,Kid Jallow,39xugmzlLF6xuZkPkoGayq,False,Territorio Hip-Hop,6MR9dpDwvrKHo10Lm3n2QJ,2020-06-26,0,2020,hip-hop,8,1258,,Territorio Hip-Hop,compilation,24,2020-06-26,Warner Music Group - X5 Music Group,Various Artists,Kid Jallow,Wuzi,https://www.last.fm/music/Kid+Jallow/_/Wuzi,83.0,341.0,
6JMSCrbPx9DR1u1UB0V4ud,New Normal,Alexander Padei,17Lh0ltpPJeHurMEbIFoqO,Alexander Padei,17Lh0ltpPJeHurMEbIFoqO,False,New Normal,4lcUgFO8NBfjBtcTc90b7K,2020-05-05,0,2020,hip-hop,1,130,,New Normal,single,1,2020-05-05,Padei Life,Alexander Padei,Alexander Padei,New Normal,https://www.last.fm/music/Alexander+Padei/_/New+Normal,2.0,14.0,
1qJhnoddFVhalJ9eyp2QtG,Yatonda,Waade,1w7KM84lLHQcG62Eokbqqy,Waade,1w7KM84lLHQcG62Eokbqqy,False,Pest Control,7gNWDWDeejSeAOc2C4NbtF,2020-01-24,0,2020,hip-hop,0,127,,Pest Control,album,17,2020-01-24,Waade,Waade,,,,,,
3WMFIluUYyM9itbwdPEusY,Butterflies,Pyro,7pZ64DHXsg7g6uVuIflMOD,"Pyro, Javona Rose","7pZ64DHXsg7g6uVuIflMOD, 6gUAYRWTMFdOMXfhX3qWfG",True,Butterflies,2viqtLLbWLYiwSfwkZTnGY,2020-02-14,0,2020,hip-hop,5,178,,Butterflies,single,1,2020-02-14,Javana Rose & Pyro,Pyro,Pyro,Butterflies,https://www.last.fm/music/Pyro/_/Butterflies,2.0,2.0,
3IHTkw2sa1vBvOMM3BgHrB,Good,Blake Rules,5cdbXEnJgop6zjIxn4ljZ8,Blake Rules,5cdbXEnJgop6zjIxn4ljZ8,False,Wake and Blake,4Kb21bqsFupf5rGQgDlKLo,2020-06-19,0,2020,hip-hop,31,13247,children's music,Wake and Blake,album,11,2020-06-19,626647 Records DK,Blake Rules,Blake Rules,Good,https://www.last.fm/music/blake+rules/_/Good,11.0,53.0,
6QNZY1ZgRLC3JQdwF4nJ3a,Bankrupt,Landro,62hXoQGR23AcFW6h1dkACK,Landro,62hXoQGR23AcFW6h1dkACK,False,Bankrupt,63Xp0T5Oy0mEfzfP9izKvN,2020-05-08,0,2020,hip-hop,13,1962,,Bankrupt,single,1,2020-05-08,Sony Music/NoHook,Landro,Landro,Bankrupt,https://www.last.fm/music/Landro/_/Bankrupt,65.0,134.0,
6YVrkPWKyHt5j1QKJ7mIHE,I Stand Alone,Theophilus London,4EMtGVFvfCSrEmWaGV0roE,Theophilus London,4EMtGVFvfCSrEmWaGV0roE,False,2K Pop,1zC0ZIiQTGM9OiS9fIlwlX,2020-11-06,0,2020,hip-hop,54,166873,,2K Pop,compilation,45,2020-11-06,Warner Music Group - X5 Music Group,Various Artists,Theophilus London,I Stand Alone,https://www.last.fm/music/Theophilus+London/_/I+Stand+Alone,70927.0,303223.0,
0cISkHvUvb59l526hq7JxF,Can't Get Rid of Us,Optic Bloom,2YvOUiSOcFPvYMgiOdpzSt,Optic Bloom,2YvOUiSOcFPvYMgiOdpzSt,False,Space Garden,0PteRt2gmZNC8WbgRNrmfX,2020-07-12,0,2020,hip-hop,0,322,,Space Garden,album,13,2020-07-12,Bloom Optics,Optic Bloom,Optic Bloom,Can't Get Rid of Us,https://www.last.fm/music/Optic+Bloom/_/Can%27t+Get+Rid+of+Us,19.0,41.0,
3VZluwz63Ipzw1PXM7VgPO,Michael Haze - Modrej Bong,Vneumicky,41FNx0nT4LMnOuFHmr1s2g,Vneumicky,41FNx0nT4LMnOuFHmr1s2g,False,Michael Haze - Tsunami 3,6qJeLcGqKlEYBqhyKuFWo1,2020-10-01,0,2020,hip-hop,12,1600,,Michael Haze - Tsunami 3,single,4,2020-10-01,2045687 Records DK,Vneumicky,Vneumicky,Michael Haze - Modrej Bong,https://www.last.fm/music/Vneumicky/_/Michael+Haze+-+Modrej+Bong,10.0,11.0,
2faoP6jND4QzZxYGFRv3VQ,Avantgarde,Landro,62hXoQGR23AcFW6h1dkACK,Landro,62hXoQGR23AcFW6h1dkACK,False,Avantgarde,0ebUqtydrutFm9dPoe3Ud7,2020-09-04,0,2020,hip-hop,13,1962,,Avantgarde,single,1,2020-09-04,Sony Music/NoHook,Landro,Landro,Avantgarde,https://www.last.fm/music/Landro/_/Avantgarde,6.0,9.0,
5dG3NTtrfAJ0uNuxMKgNH5,Issa Vibe,Silentó,7juKTDFlPesGeWQ1GmjmOv,Silentó,7juKTDFlPesGeWQ1GmjmOv,False,SKYROLYRICS,09uv8eD3fPKTg8wtFIj0tY,2020-10-14,0,2020,hip-hop,52,218253,,SKYROLYRICS,album,33,2020-10-14,Independent,Silentó,Silentó,Issa Vibe,https://www.last.fm/music/Silent%C3%B3/_/Issa+Vibe,84.0,1489.0,
3CQh9LH4YFFTl7pvCfdqkG,Chunky Kit Kat,Craic Boi Mental,5KsCWlnWbfDVN7hAwm1C8Q,Craic Boi Mental,5KsCWlnWbfDVN7hAwm1C8Q,False,The Lost Tapes,3FXq6zOmBedZSc9K7BIRlp,2020-07-03,0,2020,hip-hop,10,11437,,The Lost Tapes,album,20,2020-07-03,Sham Rebel Records,Craic Boi Mental,Craic Boi Mental,Chunky Kit Kat,https://www.last.fm/music/Craic+Boi+Mental/_/Chunky+Kit+Kat,42.0,132.0,
6d8Rr6ni4FeIb9lukuIZIL,The Best in the World,Abe Linx,4z6ha9dPmaA3vjGYNUdtGn,Abe Linx,4z6ha9dPmaA3vjGYNUdtGn,False,Wolves Is Watching,4eXLHhbq4Ya4u4RBKGGRzj,2020-07-10,0,2020,hip-hop,6,532,"underground hip hop, boom bap",Wolves Is Watching,album,10,2020-07-10,THE WORLD FAMOUS LA FAMILIA FOREVER,Abe Linx,,,,,,
7CrrYnEcBJ5uKPYW1owdlv,Pizzaboy,Ice One,6Fa7NNjFGrHEEsUdvln23o,Ice One,6Fa7NNjFGrHEEsUdvln23o,False,From The 90's To The Future Vol.3,6Ko99cManWF2NrUJJ3CPhT,2020-03-27,0,2020,hip-hop,23,12809,,From The 90's To The Future Vol.3,album,30,2020-03-27,Mandibola Records/Irma Records,Ice One,Ice One,Pizzaboy,https://www.last.fm/music/Ice+One/_/Pizzaboy,9.0,21.0,
1LEzGD7M4qJcQqSpyHj2rt,Millenial Slow Jam,D'Meetri,67zJUqI9aH0QOvwhBN3Jn8,D'Meetri,67zJUqI9aH0QOvwhBN3Jn8,False,Nature's Call,5RutZXjiseGMEUf0NznCYz,2020-01-07,0,2020,hip-hop,0,2189,,Nature's Call,album,8,2020-01-07,OLN,D'Meetri,,,,,,
7yfVBV4YnNMaEB92EuZl2L,One Love,Rayka,0pF6QLYbFzmCR8cP3r3DPo,Rayka,0pF6QLYbFzmCR8cP3r3DPo,False,Open Files,5LUjdNtSyt5rTqrIfiIrl9,2020-12-10,0,2020,hip-hop,10,2227,reggae en español,Open Files,album,28,2020-12-10,Bloody Records Music,Rayka,,,,,,
0HcuVa2TL3a0wO7Apd3YXB,Intro (feat. Rymez and Cde Ndamburanduwe),Pungwe Sessions,3LOOC6TyUi7zltdNRkHBDM,"Pungwe Sessions, Cde Ndamburanduwe, Rymez","3LOOC6TyUi7zltdNRkHBDM, 1xbe3c7JEK9ckbS8NEcB6g, 6lUWb46h9Y8H8cqpW3i0pc",True,"Pungwe Sessions, Vol. II (feat. Rymez)",0xqqJDExejzVYHxyqye1vl,2020-06-05,0,2020,hip-hop,1,354,,"Pungwe Sessions, Vol. II (feat. Rymez)",album,11,2020-06-05,Point Black,Pungwe Sessions,Pungwe Sessions,Intro (feat. Rymez and Cde Ndamburanduwe),https://www.last.fm/music/Pungwe+Sessions/_/Intro+(feat.+Rymez+and+Cde+Ndamburanduwe),1.0,1.0,
6oQB7Zfq4se0lexls1CEAq,We Ain't No Terrorist,Eedris Abdulkareem,4LzElX8gJiDB7zOUSsswgc,"Eedris Abdulkareem, KeKe, Vicky E, Mike Pam","4LzElX8gJiDB7zOUSsswgc, 72uK8geg5BPRRzdGBmmtAF, 0Telz7kfaIyd186kNZraFV, 4CkIOXCAooshj9blkbMxBs",True,"Afropop Grooves, Vol. 17",49axMj7xg2NnTvMUHcAfP2,2020-06-09,0,2020,hip-hop,31,75084,"fújì, afrobeats","Afropop Grooves, Vol. 17",compilation,15,2020-06-09,Planet Blue Records,Various Artists,,,,,,
0gjFD6KwYvGISXCA1Itc69,False Hope,DintleOnTheTrack,6yqKpy8DTSoX7apNPXuDHp,DintleOnTheTrack,6yqKpy8DTSoX7apNPXuDHp,False,Dintleonthetrack Hits Collection,72St3pdUOYqAm7nTXji08B,2020-09-15,0,2020,hip-hop,12,1119,private school piano,Dintleonthetrack Hits Collection,compilation,20,2020-09-15,1513628 Records DK,DintleOnTheTrack,DintleOnTheTrack,False Hope,https://www.last.fm/music/DintleOnTheTrack/_/False+Hope,1.0,2.0,
25FGYTYirsDjlWQQq0Q5Dm,Descriollización,Jane De La Cruz,1hmbyHir3MNCiMzuJv2H3M,Jane De La Cruz,1hmbyHir3MNCiMzuJv2H3M,False,Descriollización,0KuTTJXh8OZTUZjdBuCFW2,2020-06-26,0,2020,hip-hop,0,173,,Descriollización,single,1,2020-06-26,Solid Music,Jane De La Cruz,,,,,,
6efIxV8CDXjJyAVK5Y5Dl1,Ciervos del Pantano,Jane De La Cruz,1hmbyHir3MNCiMzuJv2H3M,Jane De La Cruz,1hmbyHir3MNCiMzuJv2H3M,False,Ciervos del Pantano,4F5oWkPEwQkj9ztzR9pGMp,2020-04-24,0,2020,hip-hop,0,173,,Ciervos del Pantano,single,1,2020-04-24,VirouArt Records,Jane De La Cruz,Jane De La Cruz,Ciervos del Pantano,https://www.last.fm/music/Jane+De+La+Cruz/_/Ciervos+del+Pantano,4.0,6.0,
5JaaF4XxGp44yi1XgYeqj4,Hurt You,Moody Sev,23wwbggAExCN9pSMxrcPdG,Moody Sev,23wwbggAExCN9pSMxrcPdG,False,Catch That Mood,0P2wRG8B0P0pWmWTDiXS7I,2020-02-11,0,2020,hip-hop,0,100,,Catch That Mood,album,10,2020-02-11,1816070 Records DK,Moody Sev,,,,,,
6DYpV21BBWSq5WAJnLm2ve,Mobile,Ty-Mazin',5CvPX7WmtrgX7wxaSc8w33,Ty-Mazin',5CvPX7WmtrgX7wxaSc8w33,False,Mobile,7ufFynrMBT6e55EBOjKIkj,2020-03-18,0,2020,hip-hop,0,57,,Mobile,single,1,2020-03-18,734045 Records DK,Ty-Mazin',Ty-Mazin',Mobile,https://www.last.fm/music/Ty-Mazin%27/_/Mobile,1.0,1.0,
7JXCPJVEJKkVeOsjlnzUgB,Swimtro,Phidizz,79iuzMwaHA4BO9lD647NjM,Phidizz,79iuzMwaHA4BO9lD647NjM,False,Swimtro,2Ru65qqmQOBYAfKttYwS5M,2020-07-03,0,2020,hip-hop,15,841,grime,Swimtro,single,2,2020-07-03,Knowledge Is Power,Phidizz,,,,,,
03Ncy45kjBpsPC5jTSPeVm,Banquete,Rucorap,7nk6JTUQHRwIaFbYRKNpmh,Rucorap,7nk6JTUQHRwIaFbYRKNpmh,False,Rucoland,1FbVIZe9Y3E7cseZSYLBpI,2020-01-16,0,2020,hip-hop,1,353,,Rucoland,album,15,2020-01-16,La Placa Records,Rucorap,Rucorap,Banquete,https://www.last.fm/music/Rucorap/_/Banquete,2.0,2.0,
5VpuNoJyqPJ3YvkQTU6Hx7,Living Single,Red Shaydez,6BiFMvrwcCNLMVmZfgP8XL,Red Shaydez,6BiFMvrwcCNLMVmZfgP8XL,False,Feel the Aura,1B2bF0Sb4r8Asxz4JdH8Qn,2020-07-27,0,2020,hip-hop,0,601,,Feel the Aura,album,19,2020-07-27,369 Music Group,Red Shaydez,Red Shaydez,Living Single,https://www.last.fm/music/Red+Shaydez/_/Living+Single,7.0,8.0,
22kpMAJZUOyJ0k17b37J1L,Az Freestyle,Swordbearer,3KIxbYXDhkWKdXKcqP2845,"Swordbearer, Gus","3KIxbYXDhkWKdXKcqP2845, 1bFlBgY5VI593ZgtvjIrwe",True,Silience,34O7mJvB0cHIG4brK4cd3w,2020-12-12,0,2020,hip-hop,1,322,jazz rap,Silience,single,6,2020-12-12,2400804 Records DK,Swordbearer,Swordbearer,Az Freestyle,https://www.last.fm/music/Swordbearer/_/Az+Freestyle,3.0,3.0,
0XEd83NovIr94H6uz76P4w,Aight (Freestyle),HV Gutter,0lcyNugoAomuiHojtRjfoD,HV Gutter,0lcyNugoAomuiHojtRjfoD,False,4:25 (Deluxe Version),5qBSZSB24u3FDbKVvf1bIQ,2020-04-25,0,2020,hip-hop,0,83,,4:25 (Deluxe Version),album,11,2020-04-25,Gutter Family Entertainment,HV Gutter,,,,,,
6ML3VwSQEN4f9YKJWN8rso,Batirira,Adrian Tate,3XMudwYW333UCGBGWeM5vu,Adrian Tate,3XMudwYW333UCGBGWeM5vu,False,Batirira,7eV0H1ftXTh5QBrW7oOlIx,2020-10-06,0,2020,hip-hop,4,274,,Batirira,single,1,2020-10-06,758890 Records DK,Adrian Tate,,,,,,
5SYSD6cKT7aQaNG8ioBTfq,המקום המושלם - Instrumental - Remastered,Subliminal,5tHvjw07aaiv3mZ6qJdKzb,"Subliminal, Sivan","5tHvjw07aaiv3mZ6qJdKzb, 1oO7WzGymvi2TV8QDbna39",True,בדיוק כשחשבתם שהכל נגמר (Instrumental),4LjabgBiYsyGzpc6hi8CyZ,2020-03-18,0,2020,hip-hop,42,70579,mizrahi,בדיוק כשחשבתם שהכל נגמר (Instrumental),album,20,2020-03-18,Tact Records,Subliminal,Subliminal,המקום המושלם - Instrumental - Remastered,https://www.last.fm/music/Subliminal/_/%D7%94%D7%9E%D7%A7%D7%95%D7%9D+%D7%94%D7%9E%D7%95%D7%A9%D7%9C%D7%9D+-+Instrumental+-+Remastered,1.0,1.0,
1wZkODaJPiy6TMDBRaxaXx,Bussdown,UKNWN,5CwMzhQzGNdjTgjI88nDGk,UKNWN,5CwMzhQzGNdjTgjI88nDGk,False,Bussdown,5lWJxbLu6i1l2rGSAB8jdK,2020-05-15,0,2020,hip-hop,9,5615,,Bussdown,single,1,2020-05-15,Relentless Records,UKNWN,UKNWN,Bussdown,https://www.last.fm/music/Uknwn/_/Bussdown,511.0,2116.0,
0snQ3plYhKQWZQRVlE8yUa,120 mil,Allyawan,5Pcez7u1H2Po6e2LmMdF3f,Allyawan,5Pcez7u1H2Po6e2LmMdF3f,False,120 mil,2Ll0PfczFJmx1CadoVPAI2,2020-10-09,0,2020,hip-hop,38,19577,,120 mil,single,1,2020-10-09,Rudeboy Records,Allyawan,Allyawan,120 mil,https://www.last.fm/music/Allyawan/_/120+mil,79.0,288.0,
2Bujff6kqrt7Qpb08DQnAP,WIDDIT,BACCI,01pC9UWJ3aNf13xiSH4IAL,BACCI,01pC9UWJ3aNf13xiSH4IAL,False,WIDDIT,7n3cAiLdXsE5LNAwUIVGLh,2020-02-20,0,2020,hip-hop,4,1356,,WIDDIT,single,1,2020-02-20,Bacci,BACCI,BACCI,WIDDIT,https://www.last.fm/music/Bacci/_/Widdit,2.0,2.0,
3JkwkzVwRZ4ppVnd9MZvhd,Teil 76 - Mich kriegt ihr nicht,Nazar,1hMzMy5THp7jWnMRC0rU36,"Nazar, Florian Pressler","1hMzMy5THp7jWnMRC0rU36, 21kwJFHQXkVLi9tYzfP8oN",True,Mich kriegt ihr nicht (Ungekürzt),1IbjdDgEEYjFmjKlu0Cfyd,2020-10-05,0,2020,hip-hop,39,146555,german hip hop,Mich kriegt ihr nicht (Ungekürzt),album,87,2020-10-05,edition a audio,Florian Pressler,Nazar,Teil 76 - Mich kriegt ihr nicht,https://www.last.fm/music/Nazar/_/Teil+76+-+Mich+kriegt+ihr+nicht,2.0,2.0,
5XXe6drbTR7Vgt0DUEV0I5,New Get It Now,Micall Parknsun,5N9LjFtGvdYxIxW6Cra6Mc,Micall Parknsun,5N9LjFtGvdYxIxW6Cra6Mc,False,"Me Myself and My Beat Tape, Vol. 1",00DvdmNPxkkoWO6xmtYX2s,2020-05-22,0,2020,hip-hop,17,5927,,"Me Myself and My Beat Tape, Vol. 1",album,17,2020-05-22,My Music Records,Micall Parknsun,Micall Parknsun,New Get It Now,https://www.last.fm/music/Micall+Parknsun/_/New+Get+It+Now,9.0,15.0,
05UJYXjwV8iiUbRPQAi33j,Bhole Ka Haridwar,Dk Thakur,0xKmzUjthPQnrMv44iYSOH,Dk Thakur,0xKmzUjthPQnrMv44iYSOH,False,Shivratri Special 2020,6yoVrh5fLDZWqHxG9FH697,2020-02-20,0,2020,hip-hop,30,36079,haryanvi pop,Shivratri Special 2020,compilation,11,2020-02-20,Tndm,Various Artists,Dk Thakur,Bhole Ka Haridwar,https://www.last.fm/music/Dk+Thakur/_/Bhole+Ka+Haridwar,2.0,2.0,
6PBBwrihnnxnulPa8LXMvo,Я рисую,ШЕFF,02sgomOdtMG0W2OCr6h2tg,"ШЕFF, Indigo","02sgomOdtMG0W2OCr6h2tg, 4mgXSqlsoRKYidTz24GeSK",True,Я рисую,7D0dPfNiCZQwN3Tr3YFJZR,2020-03-01,0,2020,hip-hop,14,2082,,Я рисую,single,4,2020-03-01,100PRO,ШЕFF,ШЕFF,Я рисую,https://www.last.fm/music/%D0%A8%D0%B5ff/_/%D0%AF+%D1%80%D0%B8%D1%81%D1%83%D1%8E,29.0,54.0,
485uE2iiHUaNn4ozFqrEpF,What's Good,Lil Malice,5kcyonAHucrjEOEF5j3bJT,Lil Malice,5kcyonAHucrjEOEF5j3bJT,False,Create a Buzz 2,2CkUBFJqJv9rajm9fAEwJ7,2020-09-11,0,2020,hip-hop,5,120,,Create a Buzz 2,album,15,2020-09-11,Stunna Music,Lil Malice,,,,,,
28Pzac0evf2cAoe5wahGgK,True Story,Scoot Da Kidd,35DouyTReIDUswuUBTDgvf,Scoot Da Kidd,35DouyTReIDUswuUBTDgvf,False,Days as a Kidd,6PDJryeA0acdk4wBBip2ca,2020-11-03,0,2020,hip-hop,13,2410,,Days as a Kidd,single,5,2020-11-03,GMF Ent / Rapbay / Urbanlife Distribution,Scoot Da Kidd,,,,,,
1zztydxcYHDXPBEP6CxzBU,Валов,ШЕFF,02sgomOdtMG0W2OCr6h2tg,ШЕFF,02sgomOdtMG0W2OCr6h2tg,False,Новая школа,3tvTjCYUNu2czFMSGALh5q,2020-09-04,0,2020,hip-hop,14,2082,,Новая школа,album,19,2020-09-04,100PRO,ШЕFF,ШЕFF,Валов,https://www.last.fm/music/%D0%A8%D0%B5ff/_/%D0%92%D0%B0%D0%BB%D0%BE%D0%B2,23.0,34.0,
2s1xmV9l8gp0FkfYBPxMyM,Worthy,Dave B.,5bfqwcEcRrMhtY9smw3IeJ,Dave B.,5bfqwcEcRrMhtY9smw3IeJ,False,Worthy,4zR5K2XR51qGh2ounsOIoc,2020-08-21,0,2020,hip-hop,40,88075,,Worthy,single,1,2020-08-21,Dave B.,Dave B.,Dave B.,Worthy,https://www.last.fm/music/Dave+B./_/Worthy,920.0,1662.0,
6SWtM7cIwUhtBVmcrjbJej,Skit 3,Białas,2ufQfSFDFXfMS7MEMzdGZE,Białas,2ufQfSFDFXfMS7MEMzdGZE,False,H8M5,7BX3lundwbofVoELzfr9s6,2020-08-05,0,2020,hip-hop,64,688133,,H8M5,album,30,2020-08-05,SBM Label,Białas,Białas,Skit 3,https://www.last.fm/music/Bia%C5%82as/_/Skit+3,39.0,164.0,
2SolPos2XgDAUH04Enfmes,ROOD BLOED,Chip Charlez,2gnD9CeLx3IlYO2zz0DEqH,Chip Charlez,2gnD9CeLx3IlYO2zz0DEqH,False,ROOD BLOED,46QSG5MwTeVfq4IhgTQLWz,2020-06-26,0,2020,hip-hop,38,20994,moombahton,ROOD BLOED,single,1,2020-06-26,Rotterdam Airlines,Chip Charlez,Chip Charlez,ROOD BLOED,https://www.last.fm/music/Chip+Charlez/_/Rood+Bloed,82.0,205.0,
5srV1fkvSeyfximUaIjxRR,Different,Preme Dibiasi,1PRy2ACN6ic5g1V2fA4Nzf,Preme Dibiasi,1PRy2ACN6ic5g1V2fA4Nzf,False,I'm Toxic but You Gone Luv Me,0CBMtvmqn3hrQPS7rwig0b,2020-05-05,0,2020,hip-hop,19,1157,,I'm Toxic but You Gone Luv Me,album,16,2020-05-05,Born Leaders Music Group LLC,Preme Dibiasi,,,,,,
5zhi6qRL94BBmLBKPh7w43,Kosmos - Instrumental,Fygeludi,3Gf5HXGmPDFTZQMzE0CeO4,Fygeludi,3Gf5HXGmPDFTZQMzE0CeO4,False,Oh Fuck Yeah (Instrumental),4rxfdaBMgECu45wZ0gs5nt,2020-09-18,0,2020,hip-hop,6,960,,Oh Fuck Yeah (Instrumental),album,10,2020-09-18,Fygeludi,Fygeludi,,,,,,
2xdsKLpaJL5Y5DC7ab6g9t,Real G,Abitola,4uBf1ye2xGbkiUmyQvBmPX,Abitola,4uBf1ye2xGbkiUmyQvBmPX,False,Kings,4eqwCe68yvEQSbnbSzWOi6,2020-09-30,0,2020,hip-hop,0,310,,Kings,album,18,2020-09-30,The Golden Audio,Shaba Stele,Abitola,Real G,https://www.last.fm/music/ABITOLA/_/Real+G,1.0,1.0,
2L4PAetNqgmQKcfzg0taBd,This Level,Arafat,6hYIJDfrZLsUVN8zv36HKU,"Arafat, Lloyd7","6hYIJDfrZLsUVN8zv36HKU, 5Ji8vX3Z3JTkZYMNL3R9tG",True,This Level,3pm5nxuP6UhNO8bTcyTXYT,2020-03-20,0,2020,hip-hop,8,2796,"coupé décalé, ndombolo, rap ivoire",This Level,single,1,2020-03-20,Independent,Arafat,Arafat,This Level,https://www.last.fm/music/Arafat/_/This+Level,2.0,2.0,
0eXa0su0hUISsD2tyLUaZB,What's Next?,Camb,76iDx8xmqKhCbdmGQtTqWF,Camb,76iDx8xmqKhCbdmGQtTqWF,False,In the Meantime,01TebAtZIM6UqL7sf12ce6,2020-12-31,0,2020,hip-hop,8,784,,In the Meantime,single,3,2020-12-31,"Counting Blessings, LLC",Camb,Camb,What's Next?,https://www.last.fm/music/CamB/_/What%27s+Next%3F,2.0,3.0,
2jUL2z7qErLgtdOefR4Ygx,Bail Plan,Jayval Green,3bDVbB6lQ2mjahnClMfo2m,"Jayval Green, Damiete","3bDVbB6lQ2mjahnClMfo2m, 05rdo1OB8NktVgbQ9pHzcI",True,Fruits EP,5OnAxM6XV63h0kzwTmNej0,2020-10-30,0,2020,hip-hop,1,235,,Fruits EP,single,7,2020-10-30,2147631 Records DK,Jayval Green,Jayval Green,Bail Plan,https://www.last.fm/music/Jayval+Green/_/Bail+Plan,1.0,2.0,
56gZy48zhaOQfhSl57k5nB,Meant for You,King Kris LSO,7gx4pjWke6ggB0lySrX8bC,King Kris LSO,7gx4pjWke6ggB0lySrX8bC,False,Meant for You,6qzx525FU3zOiu9on5Xm6e,2020-11-20,0,2020,hip-hop,0,29,,Meant for You,single,1,2020-11-20,Mo-Nitta International,King Kris LSO,,,,,,
1VR5ZYSjMEwfOxXp8LyMz4,AOK,Chavo Frate,23SwQRlamGgKMuWGRQjxPr,Chavo Frate,23SwQRlamGgKMuWGRQjxPr,False,Folclor Din Cartier,189mbAse4RWVfUPfI3KLvw,2020-02-22,0,2020,hip-hop,4,428,,Folclor Din Cartier,single,5,2020-02-22,Baba Quali,Chavo Frate,Chavo Frate,AOK,https://www.last.fm/music/Chavo+Frate/_/AOK,2.0,15.0,
3F7EKiDQJn7p3sHNnR9lBJ,WAKKA,Chip Charlez,2gnD9CeLx3IlYO2zz0DEqH,Chip Charlez,2gnD9CeLx3IlYO2zz0DEqH,False,3,51j3vqVILy6nY7ivKFuPFp,2020-02-21,0,2020,hip-hop,38,20994,moombahton,3,single,7,2020-02-21,Rotterdam Airlines,Chip Charlez,Chip Charlez,WAKKA,https://www.last.fm/music/Chip+Charlez/_/WAKKA,437.0,2619.0,
