artist_id,artist_popularity,artist_followers,artist_genres
0Y3iXZkB5RfQCdT6eppisH,33,4369,
2imvddeWiv58tUPKh8q3kO,56,90723,hyperpop
5bWUlnPx9OYKsLiUJrhCA1,73,7312102,"trap latino, trap, dembow"
6JoYL9QYbdgPb6EuE5J2pC,67,1896259,"banda, sierreño, corrido, norteño, sad sierreño"
2oH5OKugvJT06egsbXgBuG,2,308,
0KKUc4amZyvswV2YL6WTar,61,545581,"trap latino, reggaeton"
32zeX1IoVKAGWMyy1isKUq,57,496995,"bedroom pop, dream pop"
0GC5M78BjNR0XKI0HLvAW1,0,32,
1Gym21QALPzzEVFMT3Ojay,51,2504,"bossa nova, lounge"
2Ba0v7AY4kqOmlHSCdEm2M,29,280,
5CiGnKThu5ctn9pBxv7DGa,75,1714815,
4qIwt9aom7JcYwiwWWI05i,39,3297,hyperpop
1QsdzIKkTT5gDFj8GB1cIX,65,329162,french r&b
0Y2AcMPMpeuPXtPQGVvRBq,58,722377,"k-rap, k-pop"
47ssTqJe23pPbwPpQ4sYHB,41,583,flamenco urbano
7k73EtZwoPs516ZxE72KsO,72,5999108,"j-rock, j-pop"
2vnB6tuQMaQpORiRdvXF9H,67,1901349,
2a9QzOneTG22ZzrghpC4DK,3,747,alté
3DdSrZuysiQ7DnQn1EOBjV,3,284,
06HL4z0CvFAxyc27GXpf02,100,150036358,
4axKuDPr6WKcDCyh8vueTY,80,3096700,trap latino
5ykyeZYA8wEGQ0WhhH8AKn,46,127549,
3Lw97gGh8bp1MftsYmwJHG,46,101421,indie folk
4njdEjTnLfcGImKZu1iSrz,62,2066650,
349ByHItdmEYUXfLU4DuLw,36,50,
6eXZu6O7nAUA5z6vLV8NKI,66,1263866,
3w6sr0v1PArSe6JAwqk8Bl,58,160844,
31Wb354M8kymhMPAvwF7I4,46,42667,"latin indie, mexican indie, latin alternative"
4gdMJYnopf2nEUcanAwstx,76,9288433,"indian indie, hindi indie, hindi pop"
7FtCyCJCJaxabYO7Uyda5B,63,464431,
6SGvRyZuaSuWmP6IWUKpGf,48,304987,reggaeton
3IAQ6JspwRCPY06WXnaguc,50,236835,
4mWLjbFFrEC6k1iXWbkw5p,17,4563,
4hjaKuYuAQ9BiSveXrVWEA,0,0,
6mEQK9m2krja6X1cfsAjfl,78,7055503,"j-pop, anime, vocaloid, j-rock"
0f1IECbrVV952unZkzrsg2,81,1617686,"phonk, brazilian funk, brazilian phonk, funk carioca"
0eet2VBconGGtNYJ0CBgHu,66,68639,reggaeton
4PzYKhC14sTJNEr0dzoo0d,74,6660761,"brazilian pop, funk pop, brazilian funk"
1FxPMQ9A0882eNDx3ZkD6B,75,1453353,"cumbia, cuarteto, rkt, turreo"
7DqUxnbDJwdpFRS8rIgVy0,40,44699,singer-songwriter
0ojgcvasAUtJXXV8ddYQNt,42,44616,dembow
0R6rUpxQmXqPMozHIjbf5g,5,951,gengetone
7fQmqGFWBTPwbsUHrJbGHD,4,375,
5xWeE1UfjyjAdzfL2EMznx,46,7004,"flamenco pop, flamenco, flamenco urbano, villancicos"
4L2dV3zY7RmkeiNO035Fi0,65,25000,
5XxL3trG0x8T7rJeYHyEbQ,53,943,
6ZvYYrrfpb1Z7kICDyxWQE,55,573763,"latin afrobeats, urbano latino, pop urbano"
4AQrqVz6BYwy29iMxcGtx7,58,308731,nu disco
3FUxK8JAWpeC69de7jzFAr,0,0,
1xqolkIzTFMmqgCuD48WNt,50,1064053,
5BOm3jiZCxwCXXJ0Hstubr,51,369386,"mariachi, ranchera, música mexicana, bolero"
4piFCokRN13muTud5Y2lhz,41,162175,
4lHAjTCvXGu8QIM3cEe93m,63,880515,"flamenco, flamenco urbano, flamenco pop"
23xqmJEN3oVxwzqtNIyR5m,68,2213069,"german indie, german pop, german indie pop"
3Bs4lfvN2mcnu3yhtBlGt5,51,11631,
2HkSsS8O2U2gPhnCGVN5vn,62,342425,
6AgTAQt8XS6jRWi4sX7w49,79,13366697,
3gaGawsSUSeW2xyOJ7dDal,62,9024,reggaeton mexa
17V02JUMaOh5uiLFv3fGVC,0,0,
6uBUk8W5IOkqkxJuxLUFG0,0,0,
47jj8O3bfaoJYIPABYBtEc,43,39880,"midwest emo, folk punk"
7rtpTWA4CYQOAvg9GD2Xr2,50,54479,manele
72VtxPhQc6OeQr44INfLvB,6,1128,
4zAOqBfNLyWFvj1e3yvypJ,58,125978,downtempo
7ekEnaplxNFP0jh9hiyeM8,12,817,"arabic hip hop, gnawa"
5WPggSPnnyS5quU7qUJKyB,45,7259,
5eYDJJfPXinVZq2mXleOSW,50,14573,merengue
4rriNpL1lxpoysDDctWgl3,61,212046,"latin r&b, latin indie"
57AnDWmqicwUdRqGXQ1I90,55,54673,
1UjxAZqzphB1tsMb1aWBj0,65,297032,"mambo, merengue"
1wUmdemiR9Dxw8A2el365A,41,195058,
6oTRADzqNJjl8lOTNvGMrc,0,136,
2XcZshqzPKm3iZcmt73R8D,72,1800116,"chilean trap, reggaeton chileno, chilean mambo, mambo, argentine trap, urbano latino"
7nW46aJfNHxK9Y3M5Dhadk,48,28540,
01r7peBt7lJhz42nE04rpM,43,39342,mizrahi
7dURglfKbeSd5WoF28mdWs,25,2639,
2RdwBSPQiwcmiDo9kixcl8,82,5452565,
2YxK9SbJeVfkfk6QWHqj8K,49,75941,flamenco urbano
4EzkuveR9pLvDVFNx6foYD,69,4123720,
3CDoRporvSjdzTrm99a3gi,75,8439130,"pagode, brazilian pop, funk pop, brazilian funk, pagode baiano, funk carioca"
1gl0S9pS0Zw0qfa14rDD3D,71,1826992,indie
49NVlLhQUqFq3bAl54ayzb,6,521,
38fj30EaPzIxhpEuhdPZ6q,42,1571,
2bWTIIQP9zaVc55RaMGu7e,56,339106,
49Z1AvGeUaBSanPaOmplK6,65,3883872,"colombian pop, latin pop"
1EXjXQpDx2pROygh8zvHs4,75,4723638,"flamenco, flamenco pop"
0Q8NcsJwoCbZOHHW63su5S,83,8554431,"urbano latino, trap latino, reggaeton"
1dy5WNgIKQU6ezkpZs4y8z,76,871494,bedroom pop
1QeqGmpgU5Yg74GNcjIIq3,57,181006,indie
64tJ2EAv1R6UaZqc4iOCyj,75,9736383,"j-pop, anime"
18lm5VtpoiMth7H3EOts54,39,23883,
3Sz7ZnJQBIHsXLUSo0OQtM,82,8314620,"indie, lo-fi indie"
6f0oqF2oYVcPi2otJQMSIi,41,4005,
74IAICxWfYBsjabuEbKQXV,45,114408,latin folk
4YYxffPVDFe9XoqqbRW6Bq,64,2378212,"rkt, turreo"
3WTrdbZU99dgTtt3ZkyamT,64,1587042,"afrobeats, afrobeat, afropop, afro r&b, alté, afro soul, afroswing, afropiano"
1L7VYB2qq9CbrUPiMbPiIP,32,36007,"highlife, afrobeats"
7pgbjv3FWqKcMKQckkbd3j,21,4755,sexy drill
66DbI9Rw8AUIog5HGQdR7X,25,2964,
6jeg7JBX9J9097esK752iR,57,65235,
5KNNVgR6LBIABRIomyCwKJ,71,1694718,
4TEK9tIkcoxib4GxT3O4ky,67,2580568,k-pop
5XQWXnMwsvuvCPMneXUbsy,63,1112039,"reggaeton chileno, chilean trap, chilean mambo, mambo, rkt, guaracha, turreo"
7ymhGfvQPQLHU20RovzLMJ,46,127475,
6tKvVxNctQcr1Er8f1Z3dL,11,833,
39QgZZWsETMK06mP5jvp5U,0,0,
7Gi6gjaWy3DxyilpF1a8Is,90,30039684,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda"
4rUyBlggM5tZUH5QZn9ZuO,67,1587401,"trova, nueva trova, singer-songwriter, latin folklore, latin folk"
1WtrEhaOHCuiCiT0moFRH6,11,2377,
0CVOcYvRcSvOXyuR4YGKaC,68,418991,
0GRisUOxNeaGB4XZs7TBRm,48,42534,"flamenco pop, flamenco, flamenco urbano, bachata"
02OhV1ysDploARWCyt1ICo,0,0,
2oQX8QiMXOyuqbcZEFsZfm,79,4307489,"dembow, urbano latino, latin"
3KDXaImaYfNcLfhUKCrkBS,48,99091,"flamenco, flamenco urbano, flamenco pop"
1lZyctpRmpVJJLHiUH9RLo,0,8,
5VTWoYYizcOY3uIKnxeCGI,59,618121,"french indie pop, french pop, french house"
2C6i0I5RiGzDKN9IAF8reh,81,19457747,"banda, norteño, grupera, música mexicana, ranchera, corrido"
7gx4pjWke6ggB0lySrX8bC,0,29,
7tDLiRbNQalA5uvTpX2bKh,51,131962,"mandopop, c-pop, taiwanese pop, gufeng"
3c0gDdb9lhnHGFtP4prQpn,86,7352268,k-pop
4Y1YeIY4yWN4U5Qwi68Soq,61,13967,flamenco urbano
7lbSsjYACZHn1MSDXPxNF2,73,4244547,"j-pop, j-r&b, anime"
0UntV1Bw2hk3fbRrm9eMP6,57,895527,"k-pop, k-rap"
6NSKaHJIlsLYM3WYBIOEJH,0,0,
2sG4zTOLvjKG1PSoOyf5Ej,65,949659,"folk, americana"
5N3YDBGT2gUzXgLDTwPRi5,58,219438,
3iLTHHBgzgMgdeGG5K6VfO,46,16426,"afrobeats, afrobeat, afro r&b, afropiano, afro soul"
3DNCUaKdMZcMVJIS7yTskd,57,2008679,"afrobeats, afrobeat, afropop, afropiano, hiplife, afroswing, azonto"
2Lm6S3Y98EHssR7Y9teg9G,53,405,riddim
0OzDyhPnwvUVGRNWrVILlg,53,118789,"flamenco, flamenco pop"
0GM7qgcRCORpGnfcN2tCiB,81,3714407,reggaeton
3E6xrwgnVfYCrCs0ePERDz,78,10005839,"reggaeton, latin"
51U0VfysnTpUUDwXgDjdfi,42,63365,"flamenco urbano, flamenco, flamenco pop"
2DaxqgrOhkeH0fpeiQq2f4,82,12886515,"britpop, madchester"
1JT55dDmzrE7sad9ZKMo4f,47,3435,"german indie, german indie pop"
0u9yaghvkmXFG8JcOIT8CQ,0,57,
2qk9voo8llSGYcZ6xrBzKx,78,5851229,
73SBwOgH6mrS09OyFHdR62,49,395470,
6LEeAFiJF8OuPx747e1wxR,73,1417944,art pop
6X8uzem5Dbl4l2so4CeexD,61,294713,
6Kwqn9ZUZvG9lz4InvATNj,55,55100,shoegaze
4zWFlKgU4j7ryWg5nsOmU6,58,171872,"salsa, bachata"
3vGd7nWqei0BrHqdSWLvj5,52,35468,
4WtortRM2EgZ8np6mwrnc2,52,349,
0AdjzZxHJ4MfbImx2rD0Df,57,88342,
4dEayBlrVBjaQOktGkmWki,55,126335,
4lPYVNXkOEjmC9dlniLDU1,34,8517,
0UWZUmn7sybxMCqrw9tGa7,77,5676762,"latin pop, colombian pop, rock en español"
3aCuxvathYx8b93ubYnpcx,38,11357,"flamenco pop, flamenco, flamenco urbano"
5w3bs8jNvbb0QHf5Lo0sva,42,74143,
0XrPu0MfRVZQzS18FvalII,43,59113,hyperpop
7Afv5PQaeAaTYacRaYAF7U,0,10,
0L1f9i3L3fkMNENljDOsjG,61,1875860,"canzone napoletana, neomelodico"
61JBbdne26KjmyvOzjloSU,50,27819,"chinese r&b, c-pop, mandopop, gufeng"
0HSGpDMeXaEmH5aUIHjnBF,47,111916,flamenco pop
5KDWklgqMEArIsiEjXfHSs,40,3488,
6PXS4YHDkKvl1wkIl4V8DL,75,5186890,
7ITMCzIU9uII8gwRg8JAhc,77,4715998,hyperpop
72uK8geg5BPRRzdGBmmtAF,28,12927,german hip hop
7sRct0HMMs3s99sNQPjfEt,35,5999,
0NnUMWDCDi1snuMja6IdxH,59,395539,"chilean trap, reggaeton chileno, chilean mambo, mambo"
5BRxWwvhe1BxvK6fs4V0dx,48,31125,
59fbaUqEXSmIFYTeFa0ewi,38,632,
4qWnlmXWuGv2TtuxtIWlJX,65,747232,
13OEiNvTOxBBv5T68NYIjZ,26,10035,
21m5PZPUgSF0k76W1MMCAa,43,13538,stutter house
3KonOYiLsU53m4yT7gNotP,67,3783080,k-pop
51E0eOXzHWff9tabjFaE0h,2,38,
2OaHYHb2XcFPvqL3VsyPzU,63,1157401,
57vWImR43h4CaDao012Ofp,80,6698590,
21RWECaQ3Re7tHmpjmSs6D,45,14648,slowcore
3jOstUTkEu2JkjvRdBA5Gu,76,4796692,alternative rock
1cUpGtXcSQsovNYEZOQgOG,75,3283110,"mexican hip hop, latin hip hop"
5IiksrJ0ZOKsz8PabHWdXM,61,503,
7zfZWAeUtDoXpUZb5iEpju,0,0,
0S2pLaAtWA8lyNyLSdpnbw,44,96509,
7yE0pgnhHPnPk4GZVuEpZM,38,11473,"madchester, acid house, chicago house"
5kIE5Bm5P9h6KDsz46V2qc,54,135476,
1oSPZhvZMIrWW5I41kPkkY,80,11105306,k-pop
5GcWBUX00IPuWVGMIRK1sS,62,1644508,latin hip hop
0jQ1biB9sIpp8F8FMVQ0Rv,0,283,
60NvYk3X5Ocsj0w60Bcp6H,0,0,
0UX4W1fhNyK9uox1fmVkGb,0,1,
2rTo8KIkBTFjQS7VvaKYQ4,74,980711,"big room, edm"
7sZCJvKlrUa5wP3GDnW0ld,65,290490,slowcore
2grHlgyG5h2otT8AU8mmb5,0,0,
1pmmkE3BIdh9pxHecU09Oo,66,303763,cuarteto
5y8tKLUfMvliMe8IKamR32,79,4835076,
7sfl4Xt5KmfyDs2T3SVSMK,76,1718819,crunk
2VR9eUwDCe6jccal0ZQ5FV,51,107705,singer-songwriter
4VbLknkcJMhSninTvMZbfE,27,3076,
2XjqKvB2Xz9IdyjWPIHaXi,67,2185148,"j-pop, j-rock"
5FJvIj3FBAMaXxt125NG0Z,0,28,
4WzdPYFtTA0ezEB4VyXLPG,0,0,
4CkIOXCAooshj9blkbMxBs,0,1,
37230BxxYs9ksS7OkZw3IU,78,2586835,reggaeton
5Vv5llyiK1nlME2UNDzPBB,59,48108,indie
38GSybQjdc6sxptciOkxMq,62,419663,"french pop, chanson, variété française"
2Ot7GS6FSb9p6rcj2zVetR,37,8866,mizrahi
4NQtRjd3JGG1jVrafZFdU5,0,23,
2piMCiovyFpoNObwLG8oYb,0,0,
65GDNtLQdPv30IljvoE2KW,56,146042,"flamenco, flamenco pop, flamenco urbano"
1Iq14y98EVmnXUah4ldJnl,58,450949,manele
6ntbVXWosvkE09PPvux1cB,21,536,
5lHCeLt5e5f46KnZl4xGs5,0,13,
61Htw6gp56jDjEx1Ruq8YE,8,3047,
2qHuI4Avg4Dbowhu8whV9e,44,76603,dembow
4TpW0LrDf3abGVoNmvsJUS,38,5847,
28gr6vAhPaLachvcOJcCXS,0,60,
1maE0mm72kklSJPTopmOLE,2,1257,"arabic hip hop, afro tech, happy hardcore"
6KKqrrPtPB4eR1T5DT6dJ4,59,163394,"chinese r&b, mandopop, c-pop"
2FzRIRtYVDBIJBvTqh7xzQ,63,26066,neoperreo
753FYAdt9V2WO5vZiRKLLL,1,94,gangster rap
2gduEC76ry33RVurAvT05p,62,166726,
4i2al9gevm5K5OlbjqzcJs,65,410322,"rkt, turreo, guaracha"
3kKgcBXTgyAZhXPV3AaSZc,46,2148,
7Eu1txygG6nJttLHbZdQOh,62,810772,"idm, electronica"
0TqMevMNn4lKNsqkqjCMB2,36,7328,
5BWve9G0ou4PNCYHrb1t1B,15,694,"norwegian hip hop, rap rock"
3MHaV05u0io8fQbZ2XPtlC,82,8860327,"bachata, latin"
1Cs0zKBU1kc0i8ypK3B9ai,89,27448917,edm
4gzpq5DPGxSnKTe4SA8HAU,91,62158593,
496w0Fyed8J7IRzn5Ffb6x,57,322472,
55Y97uxwaGhvalkzZbxyzf,53,12349,"latin house, afro house, tribal house"
4wJrOCb0eBFfnD4bYqtYKI,54,31688,"flamenco, flamenco urbano"
1gALaWbNDnwS2ECV09sn2A,67,79419,
1RTZXV2Txeij9hW1C88mfs,52,102108,
3bLVCDEqMh1XG2H4gvvEkl,21,886,
5Tp5IjGIhEVlN253DmcoLT,40,21530,"french indie pop, french pop"
64M6ah0SkkRsnPGtGiRAbb,78,9969193,
0jtiZkDcuWRf647co8id50,59,132296,
52iwsT98xCoGgiGntTiR7K,84,6633746,
4RWJOoYwgF978LOn8Fainp,70,630509,
4zoRNhOhsGX3w8yBAnFSQ8,62,261066,
3nqS8jzqmsPKFJTp0BOIel,79,1472215,"punjabi pop, punjabi hip hop, bhangra, desi"
3SN7I8KV2qBwTCZ4aNDcbS,67,2085242,"popular colombian music, ranchera, vallenato, banda"
43C3LVD6x8GLvputT34r6T,57,32713,
7AtG4USGdk9CSUcYD8lsdr,25,1080,"electropop, latin indie"
4sbXXFzEWJY2zsZjelerjX,73,8126896,"french r&b, pop urbaine, french rap, french pop"
6bwp9ObI8FWvMPCIWVBmhl,51,916776,k-pop
041iTeoMIwXMlShuQPIVKo,65,453973,
4jGpKAmwvU263l0tUh4xKU,59,230813,"melodic techno, melodic house, deep house"
11ldsqpW5UobwcQFXLi4B8,9,4215,"underground hip hop, southern hip hop"
5PO6cJgDGDVWtmE7cJ5pws,48,18185,indie folk
196lKsA13K3keVXMDFK66q,60,1024131,"indie folk, folk, newgrass, americana, bluegrass, alt country, folk rock"
5he5w2lnU9x7JFhnwcekXX,77,7542923,"dubstep, edm, electro, electronic"
2fqqZipMJWN5aYcOtzFnH4,33,27541,
4O15NlyKLIASxsJ0PrXPfz,86,19693178,"melodic rap, rage rap"
4uyqaioPEdClDxU6zvYlAZ,60,894525,
5cdbXEnJgop6zjIxn4ljZ8,31,13247,children's music
4pSzWHckw2Lop1jdlaFdSf,0,0,
0Yg29FX1M4ayqjXs0ttZFq,74,797622,"chilean trap, reggaeton chileno, chilean mambo"
3vcY5vaGqSQF6UA9N2iC4L,44,29326,"melodic techno, melodic house"
1xNTUhyyiUY7OVGdURT9do,26,5927,
3vR6ApbW6jh1Yu6DX6ACck,3,932,
0HthCchcL0kVLHTr113Vk1,60,1987898,"bedroom pop, indie pop"
2czhn5EzhaMmMdaCstfTXC,3,109,
4ST2uUeBAbGgmskBWYRB8S,56,60131,"chinese r&b, c-pop, mandopop"
65jIUih0ZeTUJhSTRuYxpi,54,384422,"trap latino, urbano latino"
53EA17A3lcuQ2kJYYYkYTh,49,691,
4zLCaxN5L394pfzaKd3Yqb,52,35077,"merengue, salsa"
2vThUcryaKNLhULHOzP3eH,52,37728,"son jarocho, reggaeton"
6C2mFGFh8dz1vKp9l5Ce8P,52,36224,"techengue, latin house, tech house"
7igkSEzzo4gyA5Bsah0ZdF,46,1957,indie folk
0oqY3cDPiLXw0El4rX9ipV,0,42,
4D42J3IJpcTm3zxzmZ7TCV,43,65639,
73mSg0dykFyhvU96tb5xQV,70,840427,
2datC2OML2YxykP6vnDRmg,55,141752,"indie soul, jazz pop, neo soul, alternative r&b"
2YpWUNtL6S06Pen8bzrzhy,35,17301,"pinoy hip hop, pinoy r&b"
0pF6QLYbFzmCR8cP3r3DPo,10,2227,reggae en español
58lV9VcRSjABbAbfWS6skp,81,16260023,"glam metal, rock"
39cDMNnxwjrKJE1dyt47jh,44,92930,"indie soul, jazz house, indie jazz, nu jazz"
49mHZzhcsoQB1JXWv8Q9gU,54,145169,
1kiq2kUV0cbLUhJsr7cpW0,55,27984,
4hd4vfW0ZKFUIYvNNSEPUF,0,243,
49W26EcOwY0UdytNfa3zGH,35,20886,fado
7MAFjAqzB7cFssz84HSSlv,40,16904,
34w2jYUtDy2yKXARffXmTj,41,467,
4qUoZ6ErhTYFhAI0W1iI9q,53,187178,"hyperpop, breakcore"
42LEQxfXLEuzdqorKBbUVN,68,471247,
5dbaLmK5SHLLg8Z4CcTJpX,70,7725166,"colombian pop, pop urbano"
2r0KKAJYHrWoRyB9GV6rwr,0,0,
6qqNVTkY8uBg9cP3Jd7DAH,93,122012539,
3BZnW0AFze9KcUYibVIDvu,5,636,
1dpnxi6xgoB2kaRYnnoatZ,55,329411,"rock en español, trova, nueva trova"
6eJa3zG1QZLRB3xgRuyxbm,63,1079670,indie rock
5KjGwF0TkKmKSC42Mtq2VV,45,10617,indie folk
0eVixEZVW2PB1UogwTWXc1,66,290460,"german indie, german indie pop, german pop"
57nPqD7z62gDdq37US9XJR,78,811051,score
0lUXFbCwSNN6JuWBBIkWXC,0,13,
5Hsv8dUHHOdnn72q4XIVz7,68,908601,
2ENPnSzAeiXxEGFVQffe5q,47,26727,
0RSogp4qeGu0ZM71JRTay3,47,195493,hyperpop
03uMw43UVu9MsQCcHVSGjX,61,550235,
0JHPL0FHbMGQ08pC79HJev,1,469,
1y6tVxTqgNfqxTayfohSKJ,71,118248,
6AyATGg7mDgBlZ4N5uNog0,72,1004350,
1pQWsZQehhS4wavwh7Fnxd,78,3657626,"reggaeton, urbano latino, trap latino, argentine trap"
7ayZ0ZHp9SC1Bp6rzDd6gu,50,44536,
0Y6dVaC9DZtPNH4591M42W,83,13352995,
18rsrGHMoD6GU7MBXWYqpZ,0,134,
6Rsd9PL48rBbTSgG75Yjy4,47,2847,
51WwqSqhXeyz3q9Q105Kjy,61,108267,neoperreo
12m4a5ljGoe6yyYPpVi7Hr,50,59688,
0vrtC9TrcdezrJZshpwLkg,33,9872,
1iXdpCz3AeLEAvzqeNodt8,63,740314,"corrido, corridos bélicos, corridos tumbados, banda, sierreño"
4gI6T5h1UQPf5hA3FdJULt,53,138877,"flamenco, flamenco pop, flamenco urbano"
1fux65HMCBvfJHqlBc4Nno,70,2736074,"trap latino, reggaeton, urbano latino"
4ygcJmgRCkZ0AoKkMt1xiZ,43,26854,"flamenco urbano, dembow"
1eYaa3AJoGw6LVJNi5XSNZ,33,1827,
777rYxuFxOnyICf4BBBebT,23,6,
1LBNogXDJ873SEa2ZqjzD6,0,8,
1oYXEVbGh1L7EWGm9C68cN,68,1731188,hyperpop
70MtaF5biEUo9G8rLNXO4I,0,2,
4Srl3qf5e1RfnXi5wBlIL4,45,105415,"mexican indie, latin indie, latin folk"
6QyO41KctzGc70mVaVnXQO,47,1301224,k-pop
5sGMMWFb33Z0Eu1hQ9zPki,26,5919,new orleans bounce
7MmfTIrrMd9E0fdQMhDoVw,0,118,
0z9hynUsIjf0ddI4uHqPWX,53,153108,indie folk
7ugN9bU7x54gVI2295brJF,57,68684,
6tvDaHOPNWfkc9Q8IghqSR,62,166694,
7jFnItzNtgtr7Joqq0BqKw,7,764,
6CQGrt3AJ2gx5oMSR0mwbl,54,138827,"christian hip hop, christian r&b, christian"
12Zk1DFhCbHY6v3xep2ZjI,71,727527,
6y9nlaoynxSvoTGY09Vdcy,61,991839,"k-rock, k-pop"
4pCAW6irXiPBB7nkytMrv5,8,1559,underground hip hop
0h1zs4CTlU9D2QtgPxptUD,78,14797596,latin pop
3bDVbB6lQ2mjahnClMfo2m,1,235,
4gslPz6hroSxc5eeRzIjh9,16,2862,horrorcore
1K0Gi1qUFGSyZUFXvJF4F2,53,81869,indie folk
4g3JG556dlxAQVKpqTbedB,48,76488,
3bFokK6zCab3bPwSjktEVF,64,64861,"french indie pop, french pop"
0DNFN2rA1knrevdBSSvkjG,2,968,
07YZf4WDAMNwqr4jfgOZ8y,78,12517111,
6tn9RyM3s3c7JiFqy3eOhy,34,5599,manele
6wxfx1yhyqjCPYwwxJktR2,73,4193882,"j-pop, anime, j-rock"
6GRwwWAtmusrgAL5JF9Dfr,66,1985736,"rkt, turreo, cumbia"
11Phvl6lzQFQJ2OcSXloHv,49,13584,hyperpop
26BL0aeVS96sje8JfCNfUk,59,188083,"latin folk, latin folklore, cumbia"
2DspEsT7UXGKd2VaaedgG4,71,4507950,"trap latino, reggaeton, urbano latino"
1kfWoWgCugPkyxQP8lkRlY,64,4299250,k-pop
7AI9yB4mqXc2h9fONnHgqA,33,293,
62ggJuZV87VvP3sAHM0V3K,48,137676,
2kRfqPViCqYdSGhYSM9R0Q,78,9143881,
0YX8LuMQAh6ousnyhwXbkz,54,81870,"flamenco urbano, flamenco, flamenco pop"
5iiqhuffUTPEOjAUDj19IW,60,82291,
1TsvuGn3XJ4F04fRavTonu,45,17984,
1w5Kfo2jwwIPruYS2UWh56,78,10123522,"grunge, rock, post-grunge"
48z3nG28oOK5eXgDOCjcon,46,22660,
3Tdc4Os3L5gHDozXuubEcO,14,1845,
1aM7eRBnEUljQ9Klk4vohE,0,0,
2brDaxeIxhXevIcKDrGMAb,44,55496,
4oDjh8wNW5vDHyFRrDYC4k,66,839438,"jazz rap, indie soul"
3oVcF3VdpMuvMvLLyHPT4t,64,466055,"americana, bluegrass, alt country"
5QS9NAK4AgJPTcRe472pZA,62,488446,
3JSSjGYcIkgsrz7892CelT,71,3871013,"mexican indie, latin folk"
62YF0FglEltB3CnVIjoko8,53,526524,
3zfHIfmPkBRTy2EPGuTUxI,44,12398,bedroom pop
6r92NGrlnmNvFJA9Kl0PAx,59,497541,"corrido, corridos bélicos, corridos tumbados"
7HTzhX7y1EPL4MUPI6kFkh,56,25546,"nightcore, europop, eurodance"
3gIRvgZssIb9aiirIg0nI3,66,2374500,
6Ujb9g9pljLl91qELsPZYo,59,821942,manele
1aMtmdyp5Z8cC9TXMvpPQE,0,0,
4bCEw9lXrhxvEZQHxD8tJU,25,4322,
7dOCnyDR2oEa1hQlvTXvdT,57,337839,
6vUNwmljZAcn7tNtUoxG45,57,133552,"indie folk, folk pop"
4cJD9t5QBFTUQcd3xfbOb2,65,1025338,argentine trap
6UZ0ba50XreR4TM8u322gs,72,7841271,k-pop
41y1iPh0WqB7tyGdzyeinZ,41,74561,
0emcKQoyeYhzIgUnmoNNm5,6,374,
2cy1zPcrFcXAJTP0APWewL,72,1806390,"latin, latin dance"
08Lacu88NRinLMrvcWtqYl,5,227,grime
7CovLlBoKYKMT6wDFZCWU3,35,2085,
7crPfGd2k81ekOoSqQKWWz,68,2229479,
2oT7xd9iTO2ejLsNGIMa5f,51,31466,reggaeton
7sAhxNSWgRi4jjdkZsz8by,5,1555,
41InsOZkapL5XgxuR0vwkG,9,822,german hip hop
3LKXWvXFWrkwUzJWxzwVpW,73,4126683,reggaeton
1wRPtKGflJrBx9BmLsSwlU,90,64142486,"bollywood, hindi pop, desi"
2sntszYDg9yHvuOKF6V4yt,8,72,
5BXzYmsjF7TuP4uyrxqQTy,9,981,native american music
6ISKc7ev3V4EGnEagkXexc,54,58442,urbano latino
340PS4ZcZ4UCBgyrXzEjcp,74,756479,
0lMsSW9R8prEif6Q3aVnEH,33,17175,rap québécois
3c5zCKMwoiHltZ2JmrkfK2,1,79,
3WYh8ddWVjXHcU8BKgkT6b,0,1,
7lhD6ETR0JNlpJWYycy3jx,37,20660,
7yIp2QRLkQ6loIrupimiri,79,124169,"cuarteto, cumbia"
05joXub9rbs5R6VYPT0QL8,0,16,
4Reen2gOVFXG3PIVMiq9ur,31,9998,experimental hip hop
1EowJ1WwkMzkCkRomFhui7,76,4967557,"anime, j-pop, j-rock"
3E0d6yF8knEtWluzLbxCVA,49,9527,
21kwJFHQXkVLi9tYzfP8oN,2,15,
7A02nc5WKMBLqSKXxGZ4o8,44,80687,"pop urbano, colombian pop"
68NOjWuVYBRXzYwhel3jAl,54,287538,
03k7SIn9vVGUuVvR6JhAW9,54,6725,"german indie, german indie pop, german pop"
1au1eXpWUEeSQkzqdpNPls,1,371,
3bxfcfxKQ7rbS93s7jZhiw,47,36216,
6Vf4rmMsQbAwiCG00YeEI7,42,99043,bedroom pop
2dHbjVgpO3NvzY8D7yZvji,58,393056,dembow
3wT3SbXXtM07UH850EV4aO,55,9957,"synthwave, electroclash, vaporwave, chillwave"
2wouN3QXejYa5tKetYdcVX,57,314687,"synthwave, chillwave, vaporwave"
5N9LjFtGvdYxIxW6Cra6Mc,17,5927,
0XK6kT7xcZAlcYrNjOgzJe,72,5114936,latin indie
2O3v9rCTzLhPFaGaAVgZLt,66,3448655,latin pop
3pthbcw421plaJoQeGMrjr,56,33362,"nightcore, europop"
49Hu806fSwholSnuKzanOw,43,7186,
0hkc1klVjzkhCtMB6EfPBG,39,1120,
3EdHRW9KganBlpKU12OQos,50,30733,
