track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists
7fZ69MUMb7kDKGoJbOJ8vT,"Y SI NO SOY YO (feat. Gabriel de la Rosa, Shinova)",Tu Otra Bonita,4dGKPIQgs3bhGLPaPXLl3a,"Tu Otra Bonita, Gabriel De La Rosa, Shinova","4dGKPIQgs3bhGLPaPXLl3a, 6ax61YDjkDzWEr0Wdls9uX, 6rRTrEHzGSDqhmFJQrNFMO",True,"Y SI NO SOY YO (feat. Gabriel de la Rosa, Shinova)",4f4fG0nuedXodaN5m0gUFa,2023-09-01,40,2023,indie,49,58245,"flamenco pop, flamenco","Y SI NO SOY YO (feat. Gabriel de la Rosa, Shinova)",single,1,2023-09-01,WM Spain,Tu Otra Bonita
6A2HJ1w4fipAe9cBEdJOqH,Amor Amargo,Siloé,5q3atpVIFpXkHlcOKyK0H4,Siloé,5q3atpVIFpXkHlcOKyK0H4,False,Santa Trinidad,2YDFvGYKnaUcB5O84yvsvM,2023-10-27,43,2023,indie,65,152270,indie,Santa Trinidad,album,9,2023-10-27,La Niebla Records,Siloé
3q3itHrlJdY7QPRwvhSYra,Lo bueno,Mikel Izal,4H3BAAfpEcLHQkaQKfvoW8,Mikel Izal,4H3BAAfpEcLHQkaQKfvoW8,False,El miedo y el paraíso,5zGhzM4pu1OYqHkhUSllNO,2023-11-03,42,2023,indie,54,107514,indie,El miedo y el paraíso,album,10,2023-11-03,Hook Ediciones Musicales distributed by Altafonte,Mikel Izal
6SFt1kzei45M8plu3VVdtT,Para vivir,El Kanka,4Byu6VBhuMYzcoIUrIyLuL,"El Kanka, Silvana Estrada","4Byu6VBhuMYzcoIUrIyLuL, 72VywtXEoONiBLNu3ibGI7",True,Cosas de los vivientes,00gE14v4P0wQj8Qicor3yu,2023-01-20,54,2023,indie,56,332298,singer-songwriter,Cosas de los vivientes,album,14,2023-01-20,Altafonte under exclusive license from A Volar Music,El Kanka
6G64bXQenyGECXByr6V0jC,Qué Vida Tan Dura,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,Qué Vida Tan Dura,0ypPJ3XxslrGMZE6qX1AQG,2023-04-27,44,2023,indie,65,380651,indie,Qué Vida Tan Dura,single,1,2023-04-27,Sony Music Entertainment,Arde Bogotá
7GEUhvUYSidYcI5e0OIfjj,techo y paredes,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,con cariño y con cuidado,5AHM4rMUidenTvhMQb4cz7,2023-03-24,46,2023,indie,61,189073,,con cariño y con cuidado,album,11,2023-03-24,WM Spain,Valeria Castro
1r2SRZ3Pbo73a9V91XPsiU,dentro,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,con cariño y con cuidado,5AHM4rMUidenTvhMQb4cz7,2023-03-24,45,2023,indie,61,189073,,con cariño y con cuidado,album,11,2023-03-24,WM Spain,Valeria Castro
1swCQJ8SFRk3DNjAMXHSXB,El lenguaje de los coleteros,Rayden,6G43BFwUJvFWbev3knhgEa,"Rayden, Dani Fernández","6G43BFwUJvFWbev3knhgEa, 0CVOcYvRcSvOXyuR4YGKaC",True,La victoria imposible,3i2H6XdDq03iW2bPOv33SP,2023-04-21,43,2023,indie,50,194511,,La victoria imposible,album,16,2023-04-21,WM Spain,Rayden
3VHNgo1H6gzMe5euFCUh3k,Mis Aires,Travis Birds,7fYRHchdv1p5hyJaeoKWlB,Travis Birds,7fYRHchdv1p5hyJaeoKWlB,False,Perro Deseo,2WMtHpsvTagzYL1lzfvzVP,2023-10-06,45,2023,indie,49,94549,,Perro Deseo,album,11,2023-10-06,Travis Birds,Travis Birds
2JDbcwCBdmbkiiv9c1onQ6,Lobo,Elena Gadel,1xRDIbNubdwQ6WGevJWCHO,Elena Gadel,1xRDIbNubdwQ6WGevJWCHO,False,Lobo,6nitxinoIcfsR8xt8jaUue,2023-02-21,44,2023,indie,36,6570,,Lobo,single,1,2023-02-21,Musica Global,Elena Gadel
4uhOimYkWI6IrGsyvfC8dY,PUEDES CONTAR CONMIGO,María Escarmiento,7sRtI3bMrrgSFkNs2jFHrl,"María Escarmiento, BLNCO, detunedfreq","7sRtI3bMrrgSFkNs2jFHrl, 0uyyPsii9AYIF6eu60pS4p, 3Arhn0WJKerUnT3OXU705K",True,☆ COSAS DE BRUJAS ☆,3H2pmT4ZkUHYEVvBn7MfKB,2023-02-03,45,2023,indie,42,51669,,☆ COSAS DE BRUJAS ☆,album,13,2023-02-03,Cycling Records,María Escarmiento
2iU5yApTiBhiXKx2uaKZP0,Hasta que cierro los ojos,Sidecars,1OxGzd3ks0V8CVWtXT1VMj,Sidecars,1OxGzd3ks0V8CVWtXT1VMj,False,Hasta que cierro los ojos,6nuNtudPXfOG8YJck48E4Z,2023-12-08,44,2023,indie,55,226174,,Hasta que cierro los ojos,single,1,2023-12-08,WM Spain,Sidecars
4ZEw5uS9RY6M6lEjsu7w8Q,My Home,Myles Smith,3bO19AOone0ubCsfDXDtYt,Myles Smith,3bO19AOone0ubCsfDXDtYt,False,My Home,6PXZreuCbDw0VlSBrPJ1ND,2023-10-13,74,2023,indie,77,1425705,,My Home,single,1,2023-10-13,RCA Records Label,Myles Smith
6gvPqeWXU33E1BP4iC8i52,La Voz Del Presidente - DJ Nano Remix,Viva Suecia,57s0ep3eNSg81D7ZxiuHbC,"Viva Suecia, DJ Nano","57s0ep3eNSg81D7ZxiuHbC, 3bxfcfxKQ7rbS93s7jZhiw",True,La Voz Del Presidente (DJ Nano Remix),3nO3cz91VpjsMXVcVVKSGk,2023-09-28,43,2023,indie,65,261882,indie,La Voz Del Presidente (DJ Nano Remix),single,1,2023-09-28,Universal Music Spain S.L.,Viva Suecia
51xJctklmFnwKjsDvFD7nP,Hey,Luci4,1CbA4z6JauNQnHzOErDQL6,Luci4,1CbA4z6JauNQnHzOErDQL6,False,Hey,6zWs3vsmReQwo6pgV7Pe8z,2023-03-17,70,2023,indie,59,338683,hyperpop,Hey,single,1,2023-03-17,Too Lost,Luci4
4zyHmSSneytuFEdU2TbU7w,unknown feelings,Novulent,2Q0rAyTIfdTUwDt8jpEpv0,Novulent,2Q0rAyTIfdTUwDt8jpEpv0,False,unknown feelings,48QTn6JIitxayNxApxcopg,2023-05-17,70,2023,indie,62,276845,shoegaze,unknown feelings,single,1,2023-05-17,The Royals,Novulent
4Lfp5tapFcY87K1z5s8d4E,pirate song,mehro,1ZwhhTSUPr7EBZHd1GjOT7,mehro,1ZwhhTSUPr7EBZHd1GjOT7,False,Dark Corners and Alchemy,3pcb6cs5ZquBAOiZXuQQRA,2023-03-23,63,2023,indie,59,428976,,Dark Corners and Alchemy,album,12,2023-03-23,Heroine Music Group LLC,mehro
7eg1Nt5JDeXmpkCVlsPhhm,She got the bomb,Billylildove,430ft5iRke01tvX74xVM8Z,Billylildove,430ft5iRke01tvX74xVM8Z,False,She got the bomb,7vJNBu1SxVMkW7fOQvZwan,2023-04-21,58,2023,indie,43,10900,,She got the bomb,single,1,2023-04-21,4725089 Records DK,Billylildove
6GiCszfL4D2GlCU8tFU3sR,Si Me Voy (with The Marías),Cuco,2Tglaf8nvDzwSQnpSrjLHP,"Cuco, The Marías","2Tglaf8nvDzwSQnpSrjLHP, 2sSGPbdZJkaSE2AbcGOACx",True,Si Me Voy (with The Marías),5TZm9qi0223t20ypmJevEq,2023-03-10,65,2023,indie,70,3361534,bedroom pop,Si Me Voy (with The Marías),single,1,2023-03-10,"Walk The Trail, Inc under exclusive license to Interscope Records",Cuco
6TaatvqYYqQ9wS9oZsnUR7,Last Dance,LEISURE,7b04D0yLktCUpvxQBhmG7R,LEISURE,7b04D0yLktCUpvxQBhmG7R,False,Leisurevision,7GjS4SK8fvJFWfvlRw2jtU,2023-09-29,62,2023,indie,67,315020,indie soul,Leisurevision,album,12,2023-09-29,Nettwerk Music Group,LEISURE
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,juju<3,496w0Fyed8J7IRzn5Ffb6x,juju<3,496w0Fyed8J7IRzn5Ffb6x,False,Wasted Summers,5SrN0SPOdmdCBe0dyDcpsY,2023-07-12,71,2023,indie,57,322472,,Wasted Summers,single,1,2023-07-12,Not Fit For Society,juju<3
479UZI7rBJRJwqB0UZyZ57,Cedar,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,False,The Buccaneers: Season 1 (Apple TV+ Original Series Soundtrack),0oYAtqsEaHuICtq1vwe8QZ,2023-11-08,61,2023,indie,85,8297691,,The Buccaneers: Season 1 (Apple TV+ Original Series Soundtrack),album,21,2023-11-08,"Apple Video Programming, LLC under exclusive license to Interscope Records",Gracie Abrams
5swZvDSi78Znk4rlmwHNnj,House Song,Searows,0nugNBwdWaptgIAsEtx1It,Searows,0nugNBwdWaptgIAsEtx1It,False,House Song,5QrP2hgfkYqAtDmlexzNcZ,2023-02-02,70,2023,indie,62,248874,,House Song,single,1,2023-02-02,Searows,Searows
7BhOH16ud5ybFUeP3wwhby,Bleeding Out,Chance Peña,4lhUHpVOXmkEBGGHV71QCh,Chance Peña,4lhUHpVOXmkEBGGHV71QCh,False,Bleeding Out,5L2DEAJlqzC09OEPl4Ww97,2023-01-20,66,2023,indie,72,612133,,Bleeding Out,single,1,2023-01-20,Chance Peña,Chance Peña
3yXJjux4ngdBID25f0QIui,Mimi's Delivery Service,Good Kid,38SKxCyfrmNWqWunb9wGHP,Good Kid,38SKxCyfrmNWqWunb9wGHP,False,Mimi's Delivery Service,26i93seS4geUVSbjhloq5A,2023-03-17,67,2023,indie,67,675086,,Mimi's Delivery Service,single,1,2023-03-17,Good People Record Co.,Good Kid
6Gwbza1h3SmUhtt6mffsGm,the night we met,Amistat,24gClotFFIb7genYn5C3OU,Amistat,24gClotFFIb7genYn5C3OU,False,the night we met,2jM0k484jzyT9xx1AayJkk,2023-11-03,55,2023,indie,55,202821,,the night we met,single,4,2023-11-03,Nettwerk Music Group,Amistat
1SuNH8rKUtcjWJYvZ3bBGo,Please Don't Be,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,False,Bloom Mountain,1OHKL8uNnR7RIoLbCjTJIt,2023-01-13,65,2023,indie,68,232818,indie folk,Bloom Mountain,album,10,2023-01-13,Nettwerk Music Group,Hazlett
6yR4gnNVG4RZQjmouHNmb2,Bleed,Dead Calm,7yCgnDZZr7OOX8ynOixymX,Dead Calm,7yCgnDZZr7OOX8ynOixymX,False,Accept,3101yyhhqSwOtf1qqXbh5Q,2023-09-29,76,2023,indie,63,89612,"midwest emo, slowcore",Accept,album,12,2023-09-29,Dead Calm,Dead Calm
3p1kSUxsCux5Zf1CeKxpqh,Blame The Moon,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,False,Blame The Moon,372YURpTeI9L6fkMNH6Nx2,2023-07-21,66,2023,indie,68,232818,indie folk,Blame The Moon,single,1,2023-07-21,Nettwerk Music Group,Hazlett
5qQOPASx8xLdYfyuk7OvWr,XOXO (Kisses Hugs),6arelyhuman,1oYXEVbGh1L7EWGm9C68cN,"6arelyhuman, horrormovies, Pixel Hood","1oYXEVbGh1L7EWGm9C68cN, 3FUMIWMYKoR9VlmLxrzIjA, 5sOZjYVTlB5DnPULR6NMMh",True,Myspace Addiction,1Q6YyDUgILMFYEcvmpHlQq,2023-09-20,69,2023,indie,68,1731188,hyperpop,Myspace Addiction,album,7,2023-09-20,Artist Partner Group,6arelyhuman
5bKb0ofYLZ0snMQDGrbWor,Mistakes,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,False,Appaloosa Bones,73VuXbDamMLEdq8Yzd79dM,2023-08-18,66,2023,indie,73,1188659,"indie folk, folk, folk pop",Appaloosa Bones,album,11,2023-08-18,Dualtone Music Group,Gregory Alan Isakov
1hJN8hZvzEvOvqX32jSSrw,where's my head at _,Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,"Basement Jaxx, 100 gecs","4YrKBkKSVeqDamzBPWVnSJ, 6PfSUFtkMVoDkx4MQkzOi3",True,where's my head at _,4djI7R2an73EEcJ7eJFX60,2023-11-14,67,2023,indie,60,592266,big beat,where's my head at _,single,1,2023-11-14,XL Recordings,Basement Jaxx
4pqcPscDHP2pBg5wiYxIQ1,Missionary Feelings,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,False,Missionary Feelings,4SdXC03JUEmupXnL0yKRjH,2023-08-18,63,2023,indie,68,232818,indie folk,Missionary Feelings,single,2,2023-08-18,Nettwerk Music Group,Hazlett
03qSLD0JgM54fHi7hSvwfx,Frente al Latido,Valira,7xzBMbJO4ooYoW2mJxX09u,"Valira, Gabriel De La Rosa, Shinova","7xzBMbJO4ooYoW2mJxX09u, 6ax61YDjkDzWEr0Wdls9uX, 6rRTrEHzGSDqhmFJQrNFMO",True,Frente al Latido,1BOH8ZeqLJTydspdV2TOHX,2023-10-06,36,2023,indie,34,20151,,Frente al Latido,single,1,2023-10-06,Valira,Valira
75OFvW5ylu8wHvWeKPMbLT,Hands up!,6arelyhuman,1oYXEVbGh1L7EWGm9C68cN,"6arelyhuman, kets4eki, Pixel Hood","1oYXEVbGh1L7EWGm9C68cN, 4waORdvuFnffJPrj784KeG, 5sOZjYVTlB5DnPULR6NMMh",True,Sassy Scene,0wjrvcJLEdWilzPT9QLLQk,2023-03-03,70,2023,indie,68,1731188,hyperpop,Sassy Scene,album,21,2023-03-03,Artist Partner Group,6arelyhuman
2ASaiQWWIhao3cniyiwItc,You and I,SYML,6AyATGg7mDgBlZ4N5uNog0,"SYML, Charlotte Lawrence","6AyATGg7mDgBlZ4N5uNog0, 7LImGq5KnzQobZciDJpeJb",True,The Day My Father Died,6012ywIYPi6nTdh3mu18ht,2023-02-03,61,2023,indie,72,1004350,,The Day My Father Died,album,15,2023-02-03,Nettwerk Music Group,SYML
1uGIHeoKcetmxF5KOPmz5d,U & I,FKJ,2FwDTncULUnmANIh7qKa5z,"FKJ, WAYNE SNOW, Crayon, The NightBirds, Darius, Roche Musique","2FwDTncULUnmANIh7qKa5z, 4f44GWlEQdXaWl8gQ9sPBC, 1byiL1WtteUjvqT6GhlEfh, 5y3PKV2Jacq5FBub8joiNJ, 5vfEaoOBcK0Lzr07WN8KaK, 7zpmxnyq561vJ62FSjkTmc",True,U & I (HOUSE OF GROOVE),0SjMBNfPvXjfxoYxEWrwfU,2023-11-16,61,2023,indie,66,1682993,,U & I (HOUSE OF GROOVE),single,1,2023-11-16,Roche Musique,The NightBirds
4TcreOE4GcX3SMN0QfJ6p6,Eres,El Kanka,4Byu6VBhuMYzcoIUrIyLuL,El Kanka,4Byu6VBhuMYzcoIUrIyLuL,False,Cosas de los vivientes,00gE14v4P0wQj8Qicor3yu,2023-01-20,41,2023,indie,56,332298,singer-songwriter,Cosas de los vivientes,album,14,2023-01-20,Altafonte under exclusive license from A Volar Music,El Kanka
016z46SJwcRosW9Xb8JKmF,scars,Novulent,2Q0rAyTIfdTUwDt8jpEpv0,Novulent,2Q0rAyTIfdTUwDt8jpEpv0,False,scars,3nVunTBVbJO5fiCP6YlhuB,2023-06-19,68,2023,indie,62,276845,shoegaze,scars,single,1,2023-06-19,The Royals,Novulent
3yyyUNmQfuilZTPm7d8iLh,con cariño y con cuidado,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,con cariño y con cuidado,5AHM4rMUidenTvhMQb4cz7,2023-03-24,37,2023,indie,61,189073,,con cariño y con cuidado,album,11,2023-03-24,WM Spain,Valeria Castro
6VfjKPhMwcPJYTBgB3k7xo,Nunca Tristes (Me Vale Madre),RENEE,2pbO2XyPJGWz2s0OZeD4pR,RENEE,2pbO2XyPJGWz2s0OZeD4pR,False,NMDQH,7KYZNT0JZ9weEI9MOb8a7x,2023-02-03,63,2023,indie,53,113362,"latin indie, mexican indie",NMDQH,album,10,2023-02-03,Universal Music Mexico,RENEE
3oUn55qKRZ1JFzfQNbJjS1,20191009 I Like Her,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,False,One Wayne G,70hX7IYqmUGV97OXs2v848,2023-04-21,73,2023,indie,82,8314620,"indie, lo-fi indie",One Wayne G,album,199,2023-04-21,"Mac DeMarco, LLC",Mac DeMarco
66ju45K747eMUNsZlf7ajO,We Had A Place In That Garden,Blanco White,3ccVtqcqedranb7y8eywJ5,Blanco White,3ccVtqcqedranb7y8eywJ5,False,Tarifa,0ZiiZQCm1aez7Kt77j78QG,2023-09-29,60,2023,indie,61,204570,indie folk,Tarifa,album,11,2023-09-29,Nettwerk Music Group,Blanco White
3pe933hL2mbiJxBCDLEkcb,Me Voy,MERINO,6oUhPlreIDCXfoUSUcXOam,MERINO,6oUhPlreIDCXfoUSUcXOam,False,HIMNOS DE GUERRA,5UxSruiRl2uNe8b9j3nB0Q,2023-10-06,37,2023,indie,43,15246,,HIMNOS DE GUERRA,album,12,2023-10-06,Altafonte under exclusive license from Merino,MERINO
0XY2QWT1y7xpboKMvm3Hnb,Glastonbury,Nøgen,3FHsicPDBd7E3LnwYtONKS,Nøgen,3FHsicPDBd7E3LnwYtONKS,False,Åben Cirkel,58poa05nlvm7kVO8lFjdxb,2023-11-03,37,2023,indie,41,24245,,Åben Cirkel,album,7,2023-11-03,Balaunka,Nøgen
2lvuVZDm9SXGmP6aP9ixZV,La Marea Nunca Te la Va a Devolver,Rojuu,04mTej6RpWzBxGwhfThpIi,Rojuu,04mTej6RpWzBxGwhfThpIi,False,Salsa Valentina,39xvXSzld8fyEcsA6SF2wa,2023-05-12,46,2023,indie,62,474580,hyperpop,Salsa Valentina,single,6,2023-05-12,Starina,Rojuu
5amjX6dNhRCa2CMJzV2xAG,There Till The End,JERUB,2eG0Kf7mNIbn0SMiA2LjBd,JERUB,2eG0Kf7mNIbn0SMiA2LjBd,False,Finding My Feet EP,76TRBsuZtTKSCELeCatmb2,2023-05-26,65,2023,indie,55,31611,,Finding My Feet EP,single,5,2023-05-26,Elevate Music Ltd,JERUB
7nqeKUkuQb3pIiNUas2FEV,Clocks,Alex Baker,0U6Adu2ODsqB9urN7BslVo,"Alex Baker, Sahara Moon","0U6Adu2ODsqB9urN7BslVo, 5RUp8dOgNYNeLXIm3mhEiS",True,Clocks,2T9UHc2fOh1qT6hGTz6FrU,2023-07-12,64,2023,indie,57,19078,,Clocks,single,1,2023-07-12,Beyond Rec,Alex Baker
4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier),Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,"Noah Kahan, Hozier","2RQXRUsr4IW1f3mKyKsy4B, 2FXC3k01G6Gw61bmprjgqS",True,Northern Attitude (with Hozier),5yWshZTxFD4N2clZjUBGOH,2023-11-10,70,2023,indie,84,4653002,,Northern Attitude (with Hozier),single,1,2023-11-10,Mercury Records/Republic Records,Noah Kahan
3XOmSRuEEq7rK4XNzWQdyT,4 Morant (Better Luck Next Time),Com Truise,2wouN3QXejYa5tKetYdcVX,Com Truise,2wouN3QXejYa5tKetYdcVX,False,Brokendate,7njHOwYjouefEKp1XbTx95,2023-03-31,73,2023,indie,57,314687,"synthwave, chillwave, vaporwave",Brokendate,single,4,2023-03-31,Ghostly International,Com Truise
2GorUieE2NQS4UWQa53yKg,Cualquier Otra Parte - Cualquier Otra Parte DJ Nano Remix,Dorian,6GoZ2axiSqX91WzMrvJfWk,"Dorian, DJ Nano","6GoZ2axiSqX91WzMrvJfWk, 3bxfcfxKQ7rbS93s7jZhiw",True,Cualquier Otra Parte (DJ Nano Remix),1T64z8Nt09B77HSurrPJAY,2023-03-22,37,2023,indie,53,263802,indie,Cualquier Otra Parte (DJ Nano Remix),single,1,2023-03-22,[PIAS],Dorian
4mMEvkDeY56be4l7Itb5aZ,SMOKE IT OFF!,Lumi Athena,1TTHC3GlNDaE5eVoC3BVxm,"Lumi Athena, jnhygs","1TTHC3GlNDaE5eVoC3BVxm, 0H942IkjXv9bjx5OxoG7kh",True,SMOKE IT OFF!,4QVkiRbkPGu3KETjFzmf99,2023-07-31,68,2023,indie,67,1843239,"hyperpop, jersey club, nightcore",SMOKE IT OFF!,album,8,2023-07-31,25/7 Records LLC.,Lumi Athena
0ENO8Pu1riZdUdYEErLA8z,scars,Novulent,2Q0rAyTIfdTUwDt8jpEpv0,Novulent,2Q0rAyTIfdTUwDt8jpEpv0,False,VOL. 1,5fJmADef6jcPtm5H8UgLsX,2023-10-14,71,2023,indie,62,276845,shoegaze,VOL. 1,album,11,2023-10-14,The Royals,Novulent
5RXjt2s4HBJw3TcaAzwSrD,End Of The World,Searows,0nugNBwdWaptgIAsEtx1It,Searows,0nugNBwdWaptgIAsEtx1It,False,End Of The World,0yZgstl288CsPgZaS0wmVz,2023-11-10,64,2023,indie,62,248874,,End Of The World,single,6,2023-11-10,Last Recordings on Earth,Searows
6CFQY9ZI4fSqMM9TEEPqAY,Great Time To Be Human,Jagwar Twin,4luZExkmgn39Kj5XsYWria,Jagwar Twin,4luZExkmgn39Kj5XsYWria,False,Great Time To Be Human,74qLAehbEMOyOr4CxI1Bkd,2023-04-14,63,2023,indie,60,336849,,Great Time To Be Human,single,1,2023-04-14,Big Loud,Jagwar Twin
2WFNSeBczMYbMnGkDW7LyR,the prom,glaive,4cJKDGSv4Dz9QycXYmo565,glaive,4cJKDGSv4Dz9QycXYmo565,False,i care so much that i dont care at all,05vrswB4MQ52sF3ZyX1jDC,2023-07-14,67,2023,indie,64,357943,"hyperpop, glitch",i care so much that i dont care at all,album,13,2023-07-14,g / I PS,glaive
6SjxVgMjH3b3AI4wVviZfi,The aisle,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,False,Heaven knows,2pOEFqvfxp5uUQ8vQEmVA0,2023-11-10,63,2023,indie,80,5020335,bedroom pop,Heaven knows,album,13,2023-11-10,Warner Records,PinkPantheress
48Qes8IUekSZpcNDQgYzUX,True Blue,boygenius,1hLiboQ98IQWhpKeP9vRFw,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus","1hLiboQ98IQWhpKeP9vRFw, 12zbUHbPHL5DGuJtiUfsip, 1r1uxoy19fzMxunt3ONAkG, 07D1Bjaof0NFlU32KXiqUP",True,the record,0e9GjrztzBw8oMC6n2CDeI,2023-03-31,64,2023,indie,66,1101186,,the record,album,12,2023-03-31,boygenius under exclusive license to Interscope Records,boygenius
3mMRpyE2N7oHvypU3RPntr,NALGOTICA!,Lumi Athena,1TTHC3GlNDaE5eVoC3BVxm,Lumi Athena,1TTHC3GlNDaE5eVoC3BVxm,False,NALGOTICA!,0l4MkKrEbUpxpKUbSd5oCc,2023-08-18,62,2023,indie,67,1843239,"hyperpop, jersey club, nightcore",NALGOTICA!,single,1,2023-08-18,25/7 Records LLC.,Lumi Athena
4EcGbkv46bCvSzEPmQvQkj,Save My Soul,Jonah Kagen,5KsRA81UaMVKvLNiwDySfp,Jonah Kagen,5KsRA81UaMVKvLNiwDySfp,False,The Roads,74Kn48bZ6koe1cWM3x29lU,2023-12-01,63,2023,indie,68,269038,"pop singer-songwriter, folk pop",The Roads,album,6,2023-12-01,Arista Records,Jonah Kagen
6MEoQa6jl59PrxnItrOJGY,Same Sun,Ryan Harris,38Cj253ij4uQ7Rce6tArIG,Ryan Harris,38Cj253ij4uQ7Rce6tArIG,False,Same Sun,0iDJ1kQZNuXhilxTTCwAHA,2023-02-17,55,2023,indie,56,59164,indie folk,Same Sun,single,3,2023-02-17,Whitegold Records,Ryan Harris
790xAaylcgzyKm40GM95Gl,missin something,Zach Templar,5YgOA27qcu8nSl1lp5ektj,Zach Templar,5YgOA27qcu8nSl1lp5ektj,False,orange blood,2Eci8P9zJCFawKXvoNCTKE,2023-02-02,70,2023,indie,56,222286,,orange blood,single,2,2023-02-02,violet,Zach Templar
0KdEx2ETCXYZeEVAZS4sJ4,wonder if you care,flyingfish,4aCzIdK4ystmbXSZVyVrSG,flyingfish,4aCzIdK4ystmbXSZVyVrSG,False,wonder if you care,3oPOkIUqeSMxKV5cS39kl4,2023-04-28,68,2023,indie,53,193617,shoegaze,wonder if you care,single,1,2023-04-28,flyingfish,flyingfish
0vJxo7x6jnFKbtFgtihMvJ,Alabama,Adèle Castillon,4ueh4hmRvt62k4BgP8dIS0,"Adèle Castillon, Videoclub","4ueh4hmRvt62k4BgP8dIS0, 3rp4f58JlRHkk8hpdLCer1",True,Plaisir Risque Dépendance,6Xadqm9viEhsKgp0zRp8Gc,2023-10-20,58,2023,indie,67,173272,"french pop, french indie pop",Plaisir Risque Dépendance,album,15,2023-10-20,Iconoclast Music,Adèle Castillon
0duALa6UlxVWqEqpmhv73p,A Lot More Free,Max McNown,340PS4ZcZ4UCBgyrXzEjcp,Max McNown,340PS4ZcZ4UCBgyrXzEjcp,False,A Lot More Free,3Sh0mtX324JgZ6UXvzgD47,2023-08-25,71,2023,indie,74,756479,,A Lot More Free,single,6,2023-08-25,Fugitive Recordings,Max McNown
0TGArkMCrtF5KaRT7ZvNHu,DOOR TO DUSK,Odetari,7ITMCzIU9uII8gwRg8JAhc,Odetari,7ITMCzIU9uII8gwRg8JAhc,False,DOOR TO DUSK,1guVWyGigDPn9PYzibhbpJ,2023-12-06,64,2023,indie,77,4715998,hyperpop,DOOR TO DUSK,album,11,2023-12-06,APG Inc. - Odetari,Odetari
4KH9g027K949LR2xkjC4jk,Until I Know,Panchiko,4KEHIUSoWCcqrk8AddTE1O,Panchiko,4KEHIUSoWCcqrk8AddTE1O,False,Failed at Math(s),0xCCtljPkA65lyDP3CXFgr,2023-05-05,67,2023,indie,68,693576,shoegaze,Failed at Math(s),album,8,2023-05-05,Panchiko,Panchiko
3j9Ivwkg9sYcaR9mlnjsAX,ON THE FLOOR!,removeface,4V83nubSLv0NZBo69fz8PF,"removeface, xoni","4V83nubSLv0NZBo69fz8PF, 4LNaQPg7dVA4HLDkp9BSf6",True,ON THE FLOOR!,4Xbo3AY9xw4yTi1OpFXQDI,2023-07-14,66,2023,indie,52,187491,hyperpop,ON THE FLOOR!,single,1,2023-07-14,removeface,removeface
6LKvzEJQTIm2RrWAMPwQH6,If We Were Vampires (feat. Wesley Schultz) - Spotify Singles,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,"Noah Kahan, Wesley Schultz","2RQXRUsr4IW1f3mKyKsy4B, 2wi1WuV2YwenP09E5iBZjX",True,Spotify Singles,6WdZ6j0Mm6fOzpyHXKx8PP,2023-05-10,65,2023,indie,84,4653002,,Spotify Singles,single,2,2023-05-10,Mercury Records/Republic Records,Noah Kahan
7vANkmN3lIED9QkNS48N14,Evangeline,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,False,Angel Face,6CczqhUdYOH4qLSDnN3zkg,2023-09-22,62,2023,indie,74,1958409,,Angel Face,album,13,2023-09-22,Mercury Records / Republic Records,Stephen Sanchez
